guid/image,y1,x1,y2,x2
0426de18-2865-4d4b-84e7-eac2f041e5c3/0035,406,1401,466,1541
0426de18-2865-4d4b-84e7-eac2f041e5c3/0016,425,571,452,595
0426de18-2865-4d4b-84e7-eac2f041e5c3/0018,408,784,439,811
0426de18-2865-4d4b-84e7-eac2f041e5c3/0050,465,763,498,837
0426de18-2865-4d4b-84e7-eac2f041e5c3/0020,419,1142,440,1178
0426de18-2865-4d4b-84e7-eac2f041e5c3/0024,446,784,475,824
0426de18-2865-4d4b-84e7-eac2f041e5c3/0019,506,1239,546,1277
0426de18-2865-4d4b-84e7-eac2f041e5c3/0009,440,303,498,463
0426de18-2865-4d4b-84e7-eac2f041e5c3/0005,400,793,437,926
0426de18-2865-4d4b-84e7-eac2f041e5c3/0061,305,761,665,1086
0426de18-2865-4d4b-84e7-eac2f041e5c3/0001,451,1597,492,1672
0426de18-2865-4d4b-84e7-eac2f041e5c3/0012,340,1597,469,1914
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185,383,926,413,968
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188,426,627,445,675
d78f61da-03c8-4f39-b843-f3f93be3da2f/0070,397,1254,487,1423
d78f61da-03c8-4f39-b843-f3f93be3da2f/0027,426,830,504,983
d78f61da-03c8-4f39-b843-f3f93be3da2f/0128,416,664,458,725
d78f61da-03c8-4f39-b843-f3f93be3da2f/0021,335,1756,497,1914
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168,371,1084,403,1132
d78f61da-03c8-4f39-b843-f3f93be3da2f/0015,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0104,474,1231,503,1260
d78f61da-03c8-4f39-b843-f3f93be3da2f/0065,371,954,416,997
d78f61da-03c8-4f39-b843-f3f93be3da2f/0003,305,22,564,395
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179,372,868,405,918
d78f61da-03c8-4f39-b843-f3f93be3da2f/0096,399,955,438,1010
d78f61da-03c8-4f39-b843-f3f93be3da2f/0130,418,665,461,733
d78f61da-03c8-4f39-b843-f3f93be3da2f/0119,416,715,450,768
d78f61da-03c8-4f39-b843-f3f93be3da2f/0032,453,667,493,730
d78f61da-03c8-4f39-b843-f3f93be3da2f/0114,413,776,449,828
d78f61da-03c8-4f39-b843-f3f93be3da2f/0091,399,1032,453,1108
d78f61da-03c8-4f39-b843-f3f93be3da2f/0046,293,6,500,186
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192,415,584,464,666
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169,365,1054,407,1077
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165,391,1186,429,1259
d78f61da-03c8-4f39-b843-f3f93be3da2f/0049,414,406,450,463
d78f61da-03c8-4f39-b843-f3f93be3da2f/0052,415,871,455,917
d78f61da-03c8-4f39-b843-f3f93be3da2f/0141,404,840,438,889
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178,385,975,415,1012
d78f61da-03c8-4f39-b843-f3f93be3da2f/0101,398,915,440,977
d78f61da-03c8-4f39-b843-f3f93be3da2f/0127,420,660,463,710
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162,408,1262,446,1308
d78f61da-03c8-4f39-b843-f3f93be3da2f/0063,417,891,449,925
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164,409,1326,440,1368
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190,399,583,435,626
d78f61da-03c8-4f39-b843-f3f93be3da2f/0117,413,737,458,806
d78f61da-03c8-4f39-b843-f3f93be3da2f/0040,418,944,462,969
d78f61da-03c8-4f39-b843-f3f93be3da2f/0129,418,665,463,722
d78f61da-03c8-4f39-b843-f3f93be3da2f/0107,498,1234,539,1375
d78f61da-03c8-4f39-b843-f3f93be3da2f/0134,412,713,447,769
d78f61da-03c8-4f39-b843-f3f93be3da2f/0083,406,1186,532,1421
d78f61da-03c8-4f39-b843-f3f93be3da2f/0079,377,368,596,903
d78f61da-03c8-4f39-b843-f3f93be3da2f/0108,409,845,443,898
d78f61da-03c8-4f39-b843-f3f93be3da2f/0057,406,758,434,808
d78f61da-03c8-4f39-b843-f3f93be3da2f/0074,392,404,534,720
d78f61da-03c8-4f39-b843-f3f93be3da2f/0110,407,810,443,874
d78f61da-03c8-4f39-b843-f3f93be3da2f/0039,433,931,485,1007
d78f61da-03c8-4f39-b843-f3f93be3da2f/0115,413,774,446,818
d78f61da-03c8-4f39-b843-f3f93be3da2f/0025,371,637,421,713
d78f61da-03c8-4f39-b843-f3f93be3da2f/0145,409,912,440,957
d78f61da-03c8-4f39-b843-f3f93be3da2f/0071,393,993,503,1174
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171,371,1036,406,1075
d78f61da-03c8-4f39-b843-f3f93be3da2f/0028,408,839,511,1013
d78f61da-03c8-4f39-b843-f3f93be3da2f/0022,422,611,470,703
d78f61da-03c8-4f39-b843-f3f93be3da2f/0031,431,935,469,978
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187,386,903,414,942
d78f61da-03c8-4f39-b843-f3f93be3da2f/0080,380,652,557,1032
d78f61da-03c8-4f39-b843-f3f93be3da2f/0142,405,839,443,889
d78f61da-03c8-4f39-b843-f3f93be3da2f/0008,313,432,711,999
d78f61da-03c8-4f39-b843-f3f93be3da2f/0157,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0077,379,0,635,457
d78f61da-03c8-4f39-b843-f3f93be3da2f/0112,410,790,448,857
d78f61da-03c8-4f39-b843-f3f93be3da2f/0146,405,928,444,982
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161,408,1231,446,1278
d78f61da-03c8-4f39-b843-f3f93be3da2f/0147,407,954,441,1000
d78f61da-03c8-4f39-b843-f3f93be3da2f/0059,411,773,438,820
d78f61da-03c8-4f39-b843-f3f93be3da2f/0087,417,1333,497,1438
d78f61da-03c8-4f39-b843-f3f93be3da2f/0004,429,207,471,304
d78f61da-03c8-4f39-b843-f3f93be3da2f/0051,410,639,441,671
d78f61da-03c8-4f39-b843-f3f93be3da2f/0086,415,1513,512,1625
d78f61da-03c8-4f39-b843-f3f93be3da2f/0153,344,769,383,840
d78f61da-03c8-4f39-b843-f3f93be3da2f/0152,411,1020,441,1063
d78f61da-03c8-4f39-b843-f3f93be3da2f/0160,415,1198,444,1248
d78f61da-03c8-4f39-b843-f3f93be3da2f/0069,415,1373,487,1558
d78f61da-03c8-4f39-b843-f3f93be3da2f/0111,411,800,447,862
d78f61da-03c8-4f39-b843-f3f93be3da2f/0102,402,912,438,958
d78f61da-03c8-4f39-b843-f3f93be3da2f/0041,408,959,465,1077
d78f61da-03c8-4f39-b843-f3f93be3da2f/0007,348,198,639,678
d78f61da-03c8-4f39-b843-f3f93be3da2f/0159,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182,381,943,412,984
d78f61da-03c8-4f39-b843-f3f93be3da2f/0068,409,1466,474,1652
d78f61da-03c8-4f39-b843-f3f93be3da2f/0133,417,685,457,737
d78f61da-03c8-4f39-b843-f3f93be3da2f/0038,433,930,489,1002
d78f61da-03c8-4f39-b843-f3f93be3da2f/0067,384,1539,465,1757
d78f61da-03c8-4f39-b843-f3f93be3da2f/0037,428,921,482,991
d78f61da-03c8-4f39-b843-f3f93be3da2f/0064,375,946,418,983
d78f61da-03c8-4f39-b843-f3f93be3da2f/0126,422,651,468,708
d78f61da-03c8-4f39-b843-f3f93be3da2f/0122,419,686,457,746
d78f61da-03c8-4f39-b843-f3f93be3da2f/0154,411,1054,444,1111
d78f61da-03c8-4f39-b843-f3f93be3da2f/0073,395,651,531,882
d78f61da-03c8-4f39-b843-f3f93be3da2f/0054,413,893,450,934
d78f61da-03c8-4f39-b843-f3f93be3da2f/0109,407,828,442,889
d78f61da-03c8-4f39-b843-f3f93be3da2f/0056,417,807,443,843
d78f61da-03c8-4f39-b843-f3f93be3da2f/0002,390,406,528,597
d78f61da-03c8-4f39-b843-f3f93be3da2f/0095,397,971,442,1038
d78f61da-03c8-4f39-b843-f3f93be3da2f/0013,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174,373,994,412,1039
d78f61da-03c8-4f39-b843-f3f93be3da2f/0034,437,930,479,986
d78f61da-03c8-4f39-b843-f3f93be3da2f/0137,405,783,443,840
d78f61da-03c8-4f39-b843-f3f93be3da2f/0026,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0138,400,806,438,862
d78f61da-03c8-4f39-b843-f3f93be3da2f/0076,471,1,601,90
d78f61da-03c8-4f39-b843-f3f93be3da2f/0047,405,64,458,152
d78f61da-03c8-4f39-b843-f3f93be3da2f/0125,418,657,459,719
d78f61da-03c8-4f39-b843-f3f93be3da2f/0017,233,1415,519,1914
d78f61da-03c8-4f39-b843-f3f93be3da2f/0058,406,774,434,818
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181,385,949,420,991
d78f61da-03c8-4f39-b843-f3f93be3da2f/0033,438,619,488,717
d78f61da-03c8-4f39-b843-f3f93be3da2f/0078,362,21,621,741
d78f61da-03c8-4f39-b843-f3f93be3da2f/0075,399,17,589,476
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170,366,1046,403,1098
d78f61da-03c8-4f39-b843-f3f93be3da2f/0093,385,976,442,1045
d78f61da-03c8-4f39-b843-f3f93be3da2f/0030,402,882,454,952
d78f61da-03c8-4f39-b843-f3f93be3da2f/0000,412,0,523,77
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163,409,1295,448,1350
d78f61da-03c8-4f39-b843-f3f93be3da2f/0131,418,664,455,730
d78f61da-03c8-4f39-b843-f3f93be3da2f/0124,418,673,461,736
d78f61da-03c8-4f39-b843-f3f93be3da2f/0140,404,835,441,887
d78f61da-03c8-4f39-b843-f3f93be3da2f/0036,432,929,480,991
d78f61da-03c8-4f39-b843-f3f93be3da2f/0042,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0155,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0148,411,967,442,1009
d78f61da-03c8-4f39-b843-f3f93be3da2f/0132,410,668,452,714
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191,408,578,446,638
d78f61da-03c8-4f39-b843-f3f93be3da2f/0014,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0090,405,1099,459,1205
d78f61da-03c8-4f39-b843-f3f93be3da2f/0062,416,899,444,933
d78f61da-03c8-4f39-b843-f3f93be3da2f/0150,403,1026,453,1067
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180,381,962,413,1002
d78f61da-03c8-4f39-b843-f3f93be3da2f/0113,406,779,451,841
d78f61da-03c8-4f39-b843-f3f93be3da2f/0143,406,873,447,928
d78f61da-03c8-4f39-b843-f3f93be3da2f/0045,313,30,558,465
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172,376,1041,408,1088
d78f61da-03c8-4f39-b843-f3f93be3da2f/0098,398,921,436,979
d78f61da-03c8-4f39-b843-f3f93be3da2f/0066,374,958,419,1004
d78f61da-03c8-4f39-b843-f3f93be3da2f/0044,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0072,232,1868,275,1914
d78f61da-03c8-4f39-b843-f3f93be3da2f/0043,393,684,448,793
d78f61da-03c8-4f39-b843-f3f93be3da2f/0099,401,905,440,966
d78f61da-03c8-4f39-b843-f3f93be3da2f/0149,410,973,442,1019
d78f61da-03c8-4f39-b843-f3f93be3da2f/0118,415,736,450,788
d78f61da-03c8-4f39-b843-f3f93be3da2f/0048,388,20,443,113
d78f61da-03c8-4f39-b843-f3f93be3da2f/0084,422,1499,537,1732
d78f61da-03c8-4f39-b843-f3f93be3da2f/0011,420,0,1052,278
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175,380,975,417,1015
d78f61da-03c8-4f39-b843-f3f93be3da2f/0023,413,703,452,807
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189,403,561,441,605
d78f61da-03c8-4f39-b843-f3f93be3da2f/0097,390,939,437,1002
d78f61da-03c8-4f39-b843-f3f93be3da2f/0156,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0151,413,1000,444,1043
d78f61da-03c8-4f39-b843-f3f93be3da2f/0092,377,984,441,1061
d78f61da-03c8-4f39-b843-f3f93be3da2f/0088,420,1217,484,1314
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176,379,972,412,1008
d78f61da-03c8-4f39-b843-f3f93be3da2f/0006,361,104,565,442
d78f61da-03c8-4f39-b843-f3f93be3da2f/0082,407,980,538,1244
d78f61da-03c8-4f39-b843-f3f93be3da2f/0116,413,758,450,814
d78f61da-03c8-4f39-b843-f3f93be3da2f/0010,329,79,820,882
d78f61da-03c8-4f39-b843-f3f93be3da2f/0106,504,1379,544,1423
d78f61da-03c8-4f39-b843-f3f93be3da2f/0158,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0144,403,900,441,958
d78f61da-03c8-4f39-b843-f3f93be3da2f/0060,414,907,444,947
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166,375,1128,421,1171
d78f61da-03c8-4f39-b843-f3f93be3da2f/0081,394,836,543,1154
d78f61da-03c8-4f39-b843-f3f93be3da2f/0135,405,726,446,790
d78f61da-03c8-4f39-b843-f3f93be3da2f/0029,413,839,507,1060
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0053,414,881,454,930
d78f61da-03c8-4f39-b843-f3f93be3da2f/0055,417,899,453,935
d78f61da-03c8-4f39-b843-f3f93be3da2f/0105,482,1277,517,1315
d78f61da-03c8-4f39-b843-f3f93be3da2f/0035,424,923,480,987
d78f61da-03c8-4f39-b843-f3f93be3da2f/0016,429,1275,483,1343
d78f61da-03c8-4f39-b843-f3f93be3da2f/0120,420,698,458,754
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173,373,1024,407,1062
d78f61da-03c8-4f39-b843-f3f93be3da2f/0018,414,1787,487,1914
d78f61da-03c8-4f39-b843-f3f93be3da2f/0136,412,753,450,806
d78f61da-03c8-4f39-b843-f3f93be3da2f/0094,398,979,445,1038
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183,385,938,414,978
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177,381,970,414,1013
d78f61da-03c8-4f39-b843-f3f93be3da2f/0050,424,511,457,562
d78f61da-03c8-4f39-b843-f3f93be3da2f/0020,422,1742,465,1806
d78f61da-03c8-4f39-b843-f3f93be3da2f/0024,404,984,442,1067
d78f61da-03c8-4f39-b843-f3f93be3da2f/0123,426,679,467,745
d78f61da-03c8-4f39-b843-f3f93be3da2f/0019,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0009,338,379,796,999
d78f61da-03c8-4f39-b843-f3f93be3da2f/0121,418,691,459,751
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167,380,1102,409,1135
d78f61da-03c8-4f39-b843-f3f93be3da2f/0100,400,899,435,952
d78f61da-03c8-4f39-b843-f3f93be3da2f/0103,464,1198,495,1227
d78f61da-03c8-4f39-b843-f3f93be3da2f/0085,0,0,0,0
d78f61da-03c8-4f39-b843-f3f93be3da2f/0005,370,68,510,312
d78f61da-03c8-4f39-b843-f3f93be3da2f/0139,406,819,442,870
d78f61da-03c8-4f39-b843-f3f93be3da2f/0061,414,903,443,946
d78f61da-03c8-4f39-b843-f3f93be3da2f/0001,393,156,514,358
d78f61da-03c8-4f39-b843-f3f93be3da2f/0089,417,1120,472,1200
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184,387,933,419,968
d78f61da-03c8-4f39-b843-f3f93be3da2f/0012,503,426,533,464
e024982a-233f-45b4-a6ec-505f5b0c2649/0070,0,987,600,1548
e024982a-233f-45b4-a6ec-505f5b0c2649/0027,207,939,567,1217
e024982a-233f-45b4-a6ec-505f5b0c2649/0021,368,945,568,1205
e024982a-233f-45b4-a6ec-505f5b0c2649/0015,354,958,565,1220
e024982a-233f-45b4-a6ec-505f5b0c2649/0065,412,0,485,246
e024982a-233f-45b4-a6ec-505f5b0c2649/0003,417,932,587,1203
e024982a-233f-45b4-a6ec-505f5b0c2649/0032,203,933,582,1223
e024982a-233f-45b4-a6ec-505f5b0c2649/0046,64,712,580,1146
e024982a-233f-45b4-a6ec-505f5b0c2649/0049,493,146,527,204
e024982a-233f-45b4-a6ec-505f5b0c2649/0052,104,817,588,1238
e024982a-233f-45b4-a6ec-505f5b0c2649/0063,168,827,609,1204
e024982a-233f-45b4-a6ec-505f5b0c2649/0040,413,806,446,862
e024982a-233f-45b4-a6ec-505f5b0c2649/0083,6,716,592,1194
e024982a-233f-45b4-a6ec-505f5b0c2649/0079,403,1216,446,1290
e024982a-233f-45b4-a6ec-505f5b0c2649/0057,457,815,494,859
e024982a-233f-45b4-a6ec-505f5b0c2649/0074,401,1232,443,1318
e024982a-233f-45b4-a6ec-505f5b0c2649/0039,197,934,567,1206
e024982a-233f-45b4-a6ec-505f5b0c2649/0025,169,937,580,1222
e024982a-233f-45b4-a6ec-505f5b0c2649/0071,0,880,652,1480
e024982a-233f-45b4-a6ec-505f5b0c2649/0028,183,939,574,1211
e024982a-233f-45b4-a6ec-505f5b0c2649/0022,249,942,561,1216
e024982a-233f-45b4-a6ec-505f5b0c2649/0031,207,939,577,1226
e024982a-233f-45b4-a6ec-505f5b0c2649/0080,402,1219,448,1286
e024982a-233f-45b4-a6ec-505f5b0c2649/0008,283,960,556,1227
e024982a-233f-45b4-a6ec-505f5b0c2649/0077,403,1218,443,1287
e024982a-233f-45b4-a6ec-505f5b0c2649/0059,133,866,583,1260
e024982a-233f-45b4-a6ec-505f5b0c2649/0004,355,939,563,1204
e024982a-233f-45b4-a6ec-505f5b0c2649/0051,15,809,572,1262
e024982a-233f-45b4-a6ec-505f5b0c2649/0069,3,1069,606,1568
e024982a-233f-45b4-a6ec-505f5b0c2649/0041,410,807,445,860
e024982a-233f-45b4-a6ec-505f5b0c2649/0007,383,947,555,1190
e024982a-233f-45b4-a6ec-505f5b0c2649/0068,480,512,518,580
e024982a-233f-45b4-a6ec-505f5b0c2649/0038,209,904,577,1209
e024982a-233f-45b4-a6ec-505f5b0c2649/0067,438,71,467,178
e024982a-233f-45b4-a6ec-505f5b0c2649/0037,203,904,559,1208
e024982a-233f-45b4-a6ec-505f5b0c2649/0064,170,833,608,1207
e024982a-233f-45b4-a6ec-505f5b0c2649/0073,403,1241,449,1324
e024982a-233f-45b4-a6ec-505f5b0c2649/0054,54,768,593,1200
e024982a-233f-45b4-a6ec-505f5b0c2649/0056,422,1405,461,1587
e024982a-233f-45b4-a6ec-505f5b0c2649/0002,241,931,600,1254
e024982a-233f-45b4-a6ec-505f5b0c2649/0013,226,944,531,1248
e024982a-233f-45b4-a6ec-505f5b0c2649/0034,199,919,583,1206
e024982a-233f-45b4-a6ec-505f5b0c2649/0026,170,939,564,1208
e024982a-233f-45b4-a6ec-505f5b0c2649/0076,405,1223,443,1291
e024982a-233f-45b4-a6ec-505f5b0c2649/0047,721,451,801,565
e024982a-233f-45b4-a6ec-505f5b0c2649/0017,355,927,568,1212
e024982a-233f-45b4-a6ec-505f5b0c2649/0058,78,785,583,1184
e024982a-233f-45b4-a6ec-505f5b0c2649/0033,137,951,568,1216
e024982a-233f-45b4-a6ec-505f5b0c2649/0078,396,1218,442,1292
e024982a-233f-45b4-a6ec-505f5b0c2649/0075,401,1229,439,1296
e024982a-233f-45b4-a6ec-505f5b0c2649/0030,219,924,580,1243
e024982a-233f-45b4-a6ec-505f5b0c2649/0000,403,929,586,1209
e024982a-233f-45b4-a6ec-505f5b0c2649/0036,211,922,556,1192
e024982a-233f-45b4-a6ec-505f5b0c2649/0042,408,98,439,192
e024982a-233f-45b4-a6ec-505f5b0c2649/0014,347,966,572,1235
e024982a-233f-45b4-a6ec-505f5b0c2649/0062,66,760,578,1176
e024982a-233f-45b4-a6ec-505f5b0c2649/0045,135,787,604,1232
e024982a-233f-45b4-a6ec-505f5b0c2649/0066,0,836,691,1384
e024982a-233f-45b4-a6ec-505f5b0c2649/0044,64,700,582,1132
e024982a-233f-45b4-a6ec-505f5b0c2649/0072,408,1242,445,1330
e024982a-233f-45b4-a6ec-505f5b0c2649/0043,64,681,584,1113
e024982a-233f-45b4-a6ec-505f5b0c2649/0048,54,721,588,1167
e024982a-233f-45b4-a6ec-505f5b0c2649/0084,29,729,600,1196
e024982a-233f-45b4-a6ec-505f5b0c2649/0011,352,951,561,1215
e024982a-233f-45b4-a6ec-505f5b0c2649/0023,219,937,552,1229
e024982a-233f-45b4-a6ec-505f5b0c2649/0006,359,937,566,1195
e024982a-233f-45b4-a6ec-505f5b0c2649/0082,14,722,611,1209
e024982a-233f-45b4-a6ec-505f5b0c2649/0010,380,943,561,1203
e024982a-233f-45b4-a6ec-505f5b0c2649/0060,175,870,611,1229
e024982a-233f-45b4-a6ec-505f5b0c2649/0081,395,1225,433,1275
e024982a-233f-45b4-a6ec-505f5b0c2649/0029,160,937,564,1208
e024982a-233f-45b4-a6ec-505f5b0c2649/0053,69,763,599,1196
e024982a-233f-45b4-a6ec-505f5b0c2649/0055,425,1393,455,1554
e024982a-233f-45b4-a6ec-505f5b0c2649/0035,207,922,569,1206
e024982a-233f-45b4-a6ec-505f5b0c2649/0016,349,955,571,1215
e024982a-233f-45b4-a6ec-505f5b0c2649/0018,325,929,571,1210
e024982a-233f-45b4-a6ec-505f5b0c2649/0050,52,763,580,1212
e024982a-233f-45b4-a6ec-505f5b0c2649/0020,368,941,556,1207
e024982a-233f-45b4-a6ec-505f5b0c2649/0024,211,949,577,1229
e024982a-233f-45b4-a6ec-505f5b0c2649/0019,199,942,591,1211
e024982a-233f-45b4-a6ec-505f5b0c2649/0009,275,953,553,1227
e024982a-233f-45b4-a6ec-505f5b0c2649/0085,12,725,601,1195
e024982a-233f-45b4-a6ec-505f5b0c2649/0005,359,936,566,1193
e024982a-233f-45b4-a6ec-505f5b0c2649/0061,75,768,548,1194
e024982a-233f-45b4-a6ec-505f5b0c2649/0001,167,925,589,1277
e024982a-233f-45b4-a6ec-505f5b0c2649/0012,352,960,570,1213
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0070,294,1620,359,1714
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0027,0,0,0,0
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0128,336,700,401,838
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021,355,575,385,621
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015,396,352,544,608
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0104,419,1336,463,1392
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0065,375,828,460,970
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003,445,896,493,971
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0096,386,647,427,693
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0130,341,975,417,1157
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0119,420,0,491,128
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0032,541,1859,573,1906
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0114,426,812,482,880
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0091,453,451,500,504
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0046,362,176,457,363
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0049,317,0,587,365
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0052,412,1075,438,1111
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0141,421,1024,463,1064
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0101,379,1364,415,1393
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0127,313,588,392,717
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0063,380,959,441,1064
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0117,423,635,479,704
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0040,0,0,0,0
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0129,326,831,396,981
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0107,425,354,467,408
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0134,431,1482,476,1537
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0083,455,857,491,901
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0079,403,1472,431,1525
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0108,424,1073,460,1116
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0057,306,796,342,844
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0074,271,749,449,1025
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0110,420,967,464,1023
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0039,408,494,447,583
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0115,425,749,477,822
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0025,331,464,359,494
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0145,401,980,445,1022
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0071,260,1489,358,1591
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0028,421,14,458,119
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022,350,541,380,591
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0031,0,0,0,0
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0080,385,1376,419,1429
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0142,415,913,452,949
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008,429,0,764,670
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0077,457,967,495,1021
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0112,420,903,462,962
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0146,399,961,443,1003
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0147,415,945,455,990
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0059,344,1061,375,1145
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0087,415,817,445,884
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004,430,865,496,947
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0051,472,412,500,471
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0086,441,744,476,792
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0069,252,1653,318,1771
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0111,394,911,457,998
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0102,385,1360,427,1410
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0041,400,774,463,911
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007,414,560,559,830
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0068,256,1788,288,1890
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0133,379,1478,476,1760
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0038,369,770,410,861
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0067,383,562,525,841
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0037,328,1263,363,1316
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0064,371,903,448,1018
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0126,294,486,361,595
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0122,349,0,422,125
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0073,297,953,418,1128
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0054,356,16,500,205
