guid/image/axis,value
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0000/x,-8.997343958
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0000/y,-6.163310962
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0000/z,44.549878
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0001/x,11.42098274
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0001/y,-0.458612975
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0001/z,26.38788056
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/x,10.50243471
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/y,-1.353467562
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/z,25.37847798
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/x,10.52456839
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/y,-1.63310962
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/z,25.3722362
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/x,-11.40991589
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/y,0.324384787
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/z,11.84407737
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/x,10.39176627
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/y,-2.332214765
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/z,27.30889608
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/x,13.42408145
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/y,-2.024608501
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/z,34.52976339
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/x,13.36874723
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/y,-1.968680089
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/z,4.74891601
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/x,13.40194776
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/y,-2.136465324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/z,34.80689405
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/x,-11.49845064
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/y,-0.123042506
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/z,17.27829492
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/x,13.41301461
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/y,-2.192393736
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/z,34.67868105
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/x,13.35768039
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/y,-1.940715884
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/z,4.803542526
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/x,10.39176627
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/y,-2.052572707
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/z,28.13287158
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/x,-11.4873838
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/y,-0.011185682
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/z,17.41196534
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/x,10.38069942
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/y,-2.388143177
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/z,27.3085107
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/x,10.38069942
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/y,-2.136465324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/z,27.25535485
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/x,-11.37671536
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/y,0.100671141
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/z,11.84152638
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/x,10.4249668
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/y,-2.136465324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/z,27.30880645
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/x,-11.47631695
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/y,-0.178970917
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/z,21.57279441
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/x,-11.4873838
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/y,0.268456376
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/z,21.7916084
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/x,-11.37671536
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/y,-0.262863535
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/z,21.78979939
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/x,10.41389996
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/y,-2.136465324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/z,27.30843587
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/x,10.39176627
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/y,-2.052572707
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/z,27.30852604
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/x,10.33643205
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/y,-2.444071588
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/z,27.25516314
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/x,-11.36564852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/y,0.072706935
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/z,25.38120608
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/x,-11.24391324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/y,0.044742729
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/z,24.32913505
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/x,10.4249668
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/y,-2.052572707
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/z,27.30852604
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/x,-11.26604692
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/y,-0.123042506
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/z,24.335472
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/x,13.3355467
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/y,-1.129753915
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/z,4.958699513
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/x,-5.599822931
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/y,-0.794183445
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/z,12.73685417
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/x,-11.53165117
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/y,0.156599553
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/z,11.86340747
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/x,-11.49845064
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/y,-0.067114094
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/z,11.86341913
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/x,-11.39884905
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/y,0.044742729
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/z,11.85574307
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/x,-11.35458167
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/y,0.100671141
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/z,11.82600372
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/x,-5.378486056
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/y,-0.598434004
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/z,46.08627676
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/x,-11.52058433
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/y,-0.011185682
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/z,54.57208298
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/x,13.26914564
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/y,-1.157718121
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/z,31.28250716
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/x,13.31341301
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/y,-1.073825503
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/z,31.34514453
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/x,-11.22177955
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/y,-0.123042506
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/z,45.7732956
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/x,-11.47631695
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/y,-0.29082774
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/z,11.86331883
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/x,10.41389996
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/y,-1.996644295
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/z,28.1533443
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/x,13.26914564
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/y,-1.129753915
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/z,31.28170577
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/x,-11.54271802
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/y,-0.0950783
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/z,21.29291546
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/x,-11.53165117
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/y,-0.29082774
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/z,21.08829291
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/x,-11.40991589
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/y,0.016778523
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/z,54.40748177
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/x,-5.400619743
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/y,-0.598434004
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/z,12.88420454
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/x,-11.46525011
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/y,0.156599553
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/z,44.54253225
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/x,-11.50951749
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/y,-0.178970917
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/z,11.87120319
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/x,-11.29924745
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/y,-0.067114094
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/z,79.58443868
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/x,-11.3877822
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/y,-0.346756152
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/z,11.84817402
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/x,-11.54271802
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/y,-0.123042506
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/z,44.86392691
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/x,-2.290836653
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/y,2.729306488
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/z,11.82584653
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/x,-2.312970341
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/y,2.785234899
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/z,11.82584653
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/x,-5.411686587
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/y,-0.570469799
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/z,12.88406154
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/x,13.30234617
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/y,-1.129753915
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/z,31.38621304
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/x,-2.301903497
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/y,2.729306488
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/z,11.82584653
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/x,-11.46525011
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/y,-0.262863535
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/z,20.11382148
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/x,-11.3877822
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/y,-0.151006711
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/z,52.22652477
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/x,-11.44311642
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/y,0.100671141
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/z,52.4328182
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/x,7.149181054
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/y,-1.63310962
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/z,33.14136617
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/x,-5.699424524
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/y,-0.738255034
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/z,12.67257943
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/x,-11.43204958
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/y,-0.234899329
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/z,53.76539447
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/x,-11.32138114
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/y,0.128635347
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/z,11.90786029
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/x,-11.40991589
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/y,-0.067114094
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/z,23.18935718
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/x,7.237715803
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/y,-1.353467562
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/z,20.58431067
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/x,-11.40991589
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/y,0.212527964
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/z,23.83083259
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/x,4.537405932
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/y,-1.241610738
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/z,17.99579136
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/x,-11.49845064
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/y,-0.402684564
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/z,12.28568847
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/x,-11.43204958
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/y,-0.067114094
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/z,23.78309594
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/x,-11.47631695
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/y,-0.178970917
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/z,20.91586301
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/x,-11.42098274
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/y,-0.43064877
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/z,12.3615026
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/x,-11.28818061
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/y,0.016778523
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/z,23.47794855
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/x,-8.632138114
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/y,-10.07829978
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/z,11.82250941
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/x,7.326250553
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/y,-1.661073826
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/z,21.08221628
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/x,7.270916335
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/y,-1.465324385
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/z,20.56310072
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/x,7.215582116
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/y,-1.353467562
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/z,20.51540495
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/x,15.92518814
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/y,-5.520134228
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/z,5.433815473
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/x,-5.345285525
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/y,-0.570469799
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/z,12.91351071
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/x,15.73705179
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/y,-5.408277405
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/z,5.44385044
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/x,13.34661355
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/y,-1.073825503
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/z,31.38620245
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/x,-11.36564852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/y,0.128635347
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/z,24.472537
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/x,-0.409473218
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/y,9.021252796
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/z,5.989588884
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/x,-0.520141656
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/y,8.713646532
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/z,6.086381197
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/x,-0.597609562
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/y,8.629753915
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/z,6.191206108
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/x,-0.65294378
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/y,8.406040268
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/z,6.295143342
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/x,11.22177955
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/y,-0.794183445
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/z,25.37035692
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/x,-5.544488712
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/y,-0.458612975
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/z,12.47518241
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/x,-11.36564852
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/y,0.072706935
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/z,51.33731363
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/x,8.111996459
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/y,29.57494407
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/z,3.017757986
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/x,0.08853475
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/y,10.13982103
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/z,5.538936478
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/x,0.022133687
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/y,9.972035794
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/z,5.711160012
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/x,10.43603364
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/y,-2.136465324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/z,27.30852604
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/x,15.64851704
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/y,-6.163310962
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/z,5.548278901
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/x,-1.18415228
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/y,6.58836689
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/z,7.301549442
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/x,-11.59805224
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/y,-0.206935123
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/z,20.88397014
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/x,-1.781761842
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/y,-1.045861298
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/z,72.82355564
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/x,-4.935812306
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/y,-5.464205817
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/z,79.41204403
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/x,-3.02124834
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/y,-1.185682327
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/z,56.44093063
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/x,-3.618857902
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/y,-1.101789709
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/z,56.62188745
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/x,-4.227534307
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/y,-1.437360179
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/z,42.0673511
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/x,-5.024347056
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/y,-0.850111857
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/z,36.25366663
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/x,-6.285967242
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/y,-0.262863535
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/z,24.90123356
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/x,-8.897742364
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/y,-0.123042506
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/z,15.77004103
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/x,-16.86586985
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/y,6.029082774
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/z,5.792160569
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/x,-9.395750332
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/y,-3.17114094
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/z,53.85237229
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/x,-9.395750332
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/y,-3.059284116
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/z,72.2926491
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/x,-9.185480301
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/y,-2.947427293
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/z,52.7965227
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/x,-9.15227977
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/y,-2.527964206
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/z,35.75606949
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/x,-10.81230633
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/y,-1.912751678
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/z,30.30106783
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/x,-12.69366977
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/y,-1.717002237
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/z,23.62267815
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/x,-13.65648517
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/y,-1.045861298
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/z,18.91683453
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/x,-18.9021691
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/y,2.197986577
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/z,8.996807224
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/x,-4.924745463
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/y,-6.638702461
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/z,76.50686579
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/x,-7.182381585
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/y,-7.897091723
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/z,77.09239299
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/x,-0.630810093
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/y,-5.24049217
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/z,50.48655541
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/x,-10.02656042
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/y,-6.387024609
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/z,76.76777697
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/x,-11.04471005
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/y,-6.638702461
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/z,69.96531439
